Time,Conductivity_in (mS),Conductivity_in @25*C (microS),Temperature_in,Conductivity_out (mS),Conductivity_out @25*C (microS),Temperature_out
13:16:53,1067,1087.67,24,1051,1092.52,23
13:16:54,1069,1095.01,23.75,1052,1088.18,23.25
13:16:55,1069,1111.23,23,1052,1110,22.25
13:16:56,1067,1114.65,22.75,1052,1077.59,23.75
13:16:57,1067,1092.96,23.75,1053,1089.22,23.25
13:16:58,1066,1097.27,23.5,1055,1091.29,23.25
13:16:59,1065,1107.07,23,1054,1112.11,22.25
13:17:00,1065,1090.91,23.75,1053,1094.59,23
13:17:01,1067,1098.3,23.5,1053,1089.22,23.25
13:17:02,1067,1103.7,23.25,1053,1100.03,22.75
13:17:03,1067,1103.7,23.25,1054,1106.56,22.5
13:17:04,1066,1081.41,24.25,1055,1085.95,23.5
13:17:05,1066,1108.11,23,1053,1100.03,22.75
13:17:06,1069,1111.23,23,1053,1111.05,22.25
13:17:07,1068,1104.73,23.25,1053,1105.51,22.5
13:17:08,1068,1093.98,23.75,1053,1083.89,23.5
13:17:09,1066,1108.11,23,1054,1090.25,23.25
13:17:10,1067,1109.15,23,1055,1118.77,22
13:17:11,1067,1092.96,23.75,1054,1079.64,23.75
13:17:12,1068,1099.33,23.5,1054,1090.25,23.25
13:17:13,1067,1092.96,23.75,1055,1091.29,23.25
13:17:14,1066,1108.11,23,1053,1111.05,22.25
13:17:15,1067,1087.67,24,1053,1073.39,24
13:17:16,1066,1091.93,23.75,1053,1083.89,23.5
13:17:17,1068,1099.33,23.5,1053,1111.05,22.25
13:17:18,1067,1103.7,23.25,1053,1116.65,22
13:17:19,1066,1091.93,23.75,1052,1072.38,24
13:17:20,1066,1102.66,23.25,1053,1089.22,23.25
13:17:21,1066,1102.66,23.25,1052,1115.59,22
13:17:22,1068,1104.73,23.25,1054,1101.07,22.75
13:17:23,1066,1091.93,23.75,1053,1094.59,23
13:17:24,1067,1098.3,23.5,1053,1089.22,23.25
13:17:25,1066,1102.66,23.25,1053,1122.3,21.75
13:17:26,1065,1096.24,23.5,1053,1068.22,24.25
13:17:27,1067,1082.42,24.25,1054,1095.63,23
13:17:28,1066,1091.93,23.75,1053,1094.59,23
13:17:29,1066,1102.66,23.25,1053,1116.65,22
13:17:30,1067,1092.96,23.75,1052,1077.59,23.75
13:17:31,1068,1104.73,23.25,1054,1084.92,23.5
13:17:32,1065,1096.24,23.5,1053,1111.05,22.25
13:17:33,1067,1103.7,23.25,1054,1106.56,22.5
13:17:34,1067,1087.67,24,1054,1084.92,23.5
13:17:35,1067,1087.67,24,1055,1091.29,23.25
13:17:35,1066,1097.27,23.5,1055,1124.43,21.75
13:17:36,1068,1110.19,23,1055,1096.67,23
13:17:37,1065,1085.63,24,1056,1081.69,23.75
13:17:38,1065,1085.63,24,1055,1091.29,23.25
13:17:39,1067,1109.15,23,1056,1119.83,22
13:17:40,1065,1096.24,23.5,1054,1074.41,24
13:17:41,1064,1089.88,23.75,1054,1084.92,23.5
13:17:42,1067,1098.3,23.5,1054,1112.11,22.25
13:17:43,1067,1098.3,23.5,1054,1101.07,22.75
13:17:44,1067,1087.67,24,1054,1084.92,23.5
13:17:45,1067,1103.7,23.25,1053,1089.22,23.25
13:17:46,1067,1103.7,23.25,1054,1129.08,21.5
13:17:47,1066,1102.66,23.25,1054,1101.07,22.75
13:17:48,1066,1091.93,23.75,1054,1084.92,23.5
13:17:49,1067,1103.7,23.25,1055,1085.95,23.5
13:17:50,1065,1101.63,23.25,1054,1112.11,22.25
13:17:51,1066,1097.27,23.5,1054,1084.92,23.5
13:17:52,1066,1091.93,23.75,1054,1084.92,23.5
13:17:53,1066,1091.93,23.75,1055,1085.95,23.5
13:17:54,1066,1108.11,23,1054,1123.37,21.75
13:17:55,1066,1091.93,23.75,1055,1080.67,23.75
13:17:56,1066,1091.93,23.75,1055,1096.67,23
13:17:57,1066,1097.27,23.5,1055,1102.12,22.75
13:17:58,1067,1103.7,23.25,1054,1112.11,22.25
13:17:59,1066,1091.93,23.75,1055,1085.95,23.5
13:18:00,1065,1085.63,24,1054,1095.63,23
13:18:01,1065,1096.24,23.5,1055,1124.43,21.75
13:18:02,1066,1153.68,21,1055,1096.67,23
13:18:03,1068,1088.69,24,1056,1076.45,24
13:18:04,1066,1086.65,24,1055,1085.95,23.5
13:18:05,1067,1114.65,22.75,1053,1122.3,21.75
13:18:06,1068,1099.33,23.5,1054,1074.41,24
13:18:07,1067,1103.7,23.25,1054,1084.92,23.5
13:18:08,1067,1098.3,23.5,1054,1095.63,23
13:18:09,1067,1109.15,23,1054,1117.71,22
13:18:10,1067,1087.67,24,1054,1074.41,24
13:18:11,1066,1097.27,23.5,1054,1090.25,23.25
13:18:12,1066,1097.27,23.5,1054,1106.56,22.5
13:18:13,1067,1098.3,23.5,1054,1112.11,22.25
13:18:14,1066,1091.93,23.75,1055,1080.67,23.75
13:18:15,1066,1102.66,23.25,1055,1080.67,23.75
13:18:16,1065,1107.07,23,1054,1117.71,22
13:18:17,1066,1108.11,23,1055,1102.12,22.75
13:18:18,1067,1092.96,23.75,1055,1091.29,23.25
13:18:19,1065,1096.24,23.5,1055,1085.95,23.5
13:18:20,1067,1109.15,23,1055,1130.16,21.5
13:18:20,1067,1092.96,23.75,1055,1080.67,23.75
13:18:21,1066,1086.65,24,1054,1079.64,23.75
13:18:22,1067,1087.67,24,1055,1085.95,23.5
13:18:23,1067,1114.65,22.75,1055,1113.16,22.25
13:18:24,1067,1092.96,23.75,1053,1083.89,23.5
13:18:25,1067,1109.15,23,1056,1097.71,23
13:18:26,1067,1098.3,23.5,1054,1117.71,22
13:18:27,1067,1103.7,23.25,1054,1117.71,22
13:18:28,1067,1092.96,23.75,1054,1074.41,24
13:18:29,1067,1098.3,23.5,1054,1095.63,23
13:18:30,1067,1098.3,23.5,1054,1123.37,21.75
13:18:31,1067,1103.7,23.25,1054,1084.92,23.5
13:18:32,1067,1087.67,24,1053,1089.22,23.25
13:18:33,1066,1086.65,24,1054,1090.25,23.25
13:18:34,1067,1103.7,23.25,1055,1130.16,21.5
13:18:35,1066,1091.93,23.75,1054,1084.92,23.5
13:18:36,1068,1104.73,23.25,1055,1096.67,23
13:18:37,1066,1097.27,23.5,1054,1106.56,22.5
13:18:38,1067,1109.15,23,1054,1117.71,22
13:18:39,1068,1088.69,24,1054,1074.41,24
13:18:40,1066,1097.27,23.5,1053,1089.22,23.25
13:18:41,1068,1099.33,23.5,1052,1104.46,22.5
13:18:42,1067,1103.7,23.25,1054,1101.07,22.75
13:18:43,1067,1098.3,23.5,1053,1083.89,23.5
13:18:44,1069,1100.36,23.5,1053,1078.62,23.75
13:18:45,1066,1108.11,23,1054,1112.11,22.25
13:18:46,1067,1103.7,23.25,1054,1084.92,23.5
13:18:47,1068,1093.98,23.75,1053,1089.22,23.25
13:18:48,1066,1097.27,23.5,1054,1084.92,23.5
13:18:49,1066,1113.61,22.75,1053,1122.3,21.75
13:18:50,1069,1095.01,23.75,1054,1079.64,23.75
13:18:51,1066,1097.27,23.5,1053,1105.51,22.5
13:18:52,1068,1099.33,23.5,1053,1094.59,23
13:18:53,1066,1102.66,23.25,1054,1106.56,22.5
13:18:54,1068,1083.44,24.25,1054,1090.25,23.25
13:18:55,1066,1091.93,23.75,1055,1085.95,23.5
13:18:56,1067,1103.7,23.25,1054,1112.11,22.25
13:18:57,1068,1104.73,23.25,1054,1101.07,22.75
13:18:58,1068,1099.33,23.5,1054,1074.41,24
13:18:59,1068,1099.33,23.5,1054,1079.64,23.75
13:19:00,1068,1104.73,23.25,1053,1105.51,22.5
13:19:01,1069,1105.77,23.25,1053,1089.22,23.25
13:19:02,1067,1092.96,23.75,1053,1094.59,23
13:19:03,1068,1093.98,23.75,1054,1090.25,23.25
13:19:03,1067,1109.15,23,1054,1112.11,22.25
13:19:04,1067,1092.96,23.75,1054,1069.24,24.25
13:19:05,1067,1092.96,23.75,1055,1085.95,23.5
13:19:06,1066,1091.93,23.75,1054,1101.07,22.75
13:19:07,1068,1110.19,23,1055,1107.61,22.5
13:19:08,1068,1104.73,23.25,1056,1076.45,24
13:19:09,1065,1096.24,23.5,1055,1085.95,23.5
13:19:10,1068,1110.19,23,1055,1118.77,22
13:19:11,1068,1093.98,23.75,1055,1096.67,23
13:19:12,1067,1092.96,23.75,1055,1085.95,23.5
13:19:13,1067,1098.3,23.5,1055,1080.67,23.75
13:19:14,1067,1103.7,23.25,1055,1113.16,22.25
13:19:15,1069,1105.77,23.25,1056,1081.69,23.75
13:19:16,1067,1098.3,23.5,1055,1096.67,23
13:19:17,1065,1096.24,23.5,1055,1091.29,23.25
13:19:18,1066,1102.66,23.25,1056,1119.83,22
13:19:19,1066,1091.93,23.75,1054,1084.92,23.5
13:19:20,1066,1091.93,23.75,1055,1096.67,23
13:19:21,1068,1093.98,23.75,1054,1101.07,22.75
13:19:22,1069,1100.36,23.5,1055,1102.12,22.75
13:19:23,1068,1083.44,24.25,1055,1085.95,23.5
13:19:24,1067,1092.96,23.75,1055,1091.29,23.25
13:19:25,1068,1110.19,23,1055,1124.43,21.75
13:19:26,1065,1107.07,23,1055,1096.67,23
13:19:27,1069,1100.36,23.5,1056,1081.69,23.75
13:19:28,1070,1096.03,23.75,1054,1095.63,23
13:19:29,1070,1106.8,23.25,1055,1124.43,21.75
13:19:30,1068,1093.98,23.75,1055,1091.29,23.25
13:19:31,1068,1088.69,24,1054,1095.63,23
13:19:32,1067,1087.67,24,1055,1107.61,22.5
13:19:33,1068,1099.33,23.5,1054,1117.71,22
13:19:34,1069,1095.01,23.75,1053,1078.62,23.75
13:19:35,1069,1100.36,23.5,1055,1085.95,23.5
13:19:36,1068,1099.33,23.5,1054,1101.07,22.75
13:19:37,1068,1115.7,22.75,1055,1107.61,22.5
13:19:38,1067,1092.96,23.75,1055,1085.95,23.5
13:19:39,1069,1089.7,24,1055,1096.67,23
13:19:40,1067,1109.15,23,1054,1129.08,21.5
13:19:41,1070,1112.27,23,1054,1090.25,23.25
13:19:42,1068,1099.33,23.5,1054,1095.63,23
13:19:43,1068,1155.84,21,1055,1091.29,23.25
13:19:44,1066,1108.11,23,1053,1116.65,22
13:19:45,1070,1096.03,23.75,1055,1085.95,23.5
13:19:46,1067,1087.67,24,1054,1084.92,23.5
13:19:47,1069,1095.01,23.75,1055,1102.12,22.75
13:19:47,1067,1109.15,23,1055,1113.16,22.25
13:19:48,1068,1088.69,24,1054,1079.64,23.75
13:19:49,1068,1088.69,24,1054,1090.25,23.25
13:19:50,1068,1099.33,23.5,1054,1112.11,22.25
13:19:51,1068,1104.73,23.25,1054,1101.07,22.75
13:19:52,1066,1086.65,24,1054,1084.92,23.5
13:19:53,1067,1098.3,23.5,1054,1079.64,23.75
13:19:54,1068,1110.19,23,1053,1122.3,21.75
13:19:55,1068,1110.19,23,1054,1090.25,23.25
13:19:56,1068,1093.98,23.75,1053,1094.59,23
13:19:57,1068,1099.33,23.5,1054,1084.92,23.5
13:19:58,1069,1111.23,23,1055,1118.77,22
13:19:59,1067,1092.96,23.75,1055,1080.67,23.75
13:20:00,1066,1091.93,23.75,1054,1084.92,23.5
13:20:01,1068,1104.73,23.25,1054,1106.56,22.5
13:20:02,1069,1105.77,23.25,1055,1113.16,22.25
13:20:03,1068,1093.98,23.75,1056,1081.69,23.75
13:20:04,1068,1093.98,23.75,1055,1085.95,23.5
13:20:05,1066,1113.61,22.75,1056,1103.16,22.75
13:20:06,1068,1099.33,23.5,1054,1112.11,22.25
13:20:07,1069,1100.36,23.5,1054,1079.64,23.75
13:20:08,1068,1093.98,23.75,1055,1096.67,23
13:20:09,1067,1109.15,23,1056,1131.23,21.5
13:20:10,1065,1101.63,23.25,1053,1083.89,23.5
13:20:11,1068,1083.44,24.25,1055,1085.95,23.5
13:20:12,1067,1092.96,23.75,1056,1092.32,23.25
13:20:13,1067,1114.65,22.75,1056,1114.22,22.25
13:20:14,1066,1091.93,23.75,1055,1075.43,24
13:20:15,1067,1092.96,23.75,1056,1103.16,22.75
13:20:16,1066,1091.93,23.75,1056,1108.66,22.5
13:20:17,1066,1102.66,23.25,1056,1119.83,22
13:20:18,1066,1086.65,24,1056,1071.27,24.25
13:20:19,1065,1090.91,23.75,1054,1079.64,23.75
13:20:20,1068,1099.33,23.5,1055,1107.61,22.5
13:20:21,1069,1105.77,23.25,1056,1103.16,22.75
13:20:22,1066,1086.65,24,1056,1076.45,24
13:20:23,1066,1108.11,23,1055,1102.12,22.75
13:20:24,1068,1104.73,23.25,1056,1108.66,22.5
13:20:25,1066,1102.66,23.25,1056,1097.71,23
13:20:26,1066,1086.65,24,1054,1084.92,23.5
13:20:27,1067,1098.3,23.5,1055,1091.29,23.25
13:20:28,1068,1110.19,23,1056,1114.22,22.25
13:20:29,1066,1091.93,23.75,1056,1076.45,24
13:20:30,1066,1086.65,24,1056,1086.98,23.5
13:20:31,1068,1093.98,23.75,1056,1114.22,22.25
13:20:31,1068,1099.33,23.5,1055,1113.16,22.25
13:20:32,1068,1099.33,23.5,1056,1086.98,23.5
13:20:33,1066,1097.27,23.5,1056,1092.32,23.25
13:20:34,1066,1097.27,23.5,1056,1108.66,22.5
13:20:35,1068,1104.73,23.25,1055,1102.12,22.75
13:20:36,1069,1084.45,24.25,1056,1092.32,23.25
13:20:37,1068,1099.33,23.5,1055,1102.12,22.75
13:20:38,1069,1116.74,22.75,1057,1120.89,22
13:20:39,1066,1097.27,23.5,1055,1096.67,23
13:20:40,1069,1084.45,24.25,1055,1091.29,23.25
13:20:41,1069,1095.01,23.75,1055,1096.67,23
13:20:42,1066,1102.66,23.25,1056,1114.22,22.25
13:20:43,1066,1097.27,23.5,1054,1074.41,24
13:20:44,1069,1100.36,23.5,1054,1084.92,23.5
13:20:45,1069,1095.01,23.75,1056,1097.71,23
13:20:46,1066,1102.66,23.25,1056,1119.83,22
13:20:47,1066,1086.65,24,1057,1082.71,23.75
13:20:48,1066,1097.27,23.5,1057,1098.75,23
13:20:49,1066,1097.27,23.5,1056,1119.83,22
13:20:50,1066,1102.66,23.25,1055,1102.12,22.75
13:20:51,1068,1099.33,23.5,1056,1081.69,23.75
13:20:52,1066,1086.65,24,1055,1080.67,23.75
13:20:53,1066,1108.11,23,1055,1113.16,22.25
13:20:54,1066,1108.11,23,1053,1100.03,22.75
13:20:55,1069,1095.01,23.75,1055,1091.29,23.25
13:20:56,1068,1104.73,23.25,1055,1091.29,23.25
13:20:57,1066,1113.61,22.75,1055,1113.16,22.25
13:20:58,1067,1087.67,24,1054,1079.64,23.75
13:20:59,1068,1099.33,23.5,1055,1091.29,23.25
13:21:00,1067,1103.7,23.25,1055,1091.29,23.25
13:21:01,1066,1102.66,23.25,1056,1114.22,22.25
13:21:02,1066,1086.65,24,1055,1080.67,23.75
13:21:03,1068,1093.98,23.75,1054,1095.63,23
13:21:04,1070,1096.03,23.75,1055,1102.12,22.75
13:21:05,1068,1104.73,23.25,1055,1107.61,22.5
13:21:06,1070,1096.03,23.75,1055,1080.67,23.75
13:21:07,1069,1089.7,24,1057,1082.71,23.75
13:21:08,1066,1102.66,23.25,1055,1113.16,22.25
13:21:09,1069,1100.36,23.5,1056,1097.71,23
13:21:10,1068,1088.69,24,1057,1082.71,23.75
13:21:11,1066,1097.27,23.5,1056,1081.69,23.75
13:21:12,1068,1110.19,23,1056,1131.23,21.5
13:21:13,1067,1082.42,24.25,1056,1071.27,24.25
13:21:14,1067,1092.96,23.75,1056,1086.98,23.5
13:21:15,1070,1096.03,23.75,1057,1093.35,23.25
13:21:15,1066,1102.66,23.25,1057,1120.89,22
13:21:16,1066,1086.65,24,1055,1080.67,23.75
13:21:17,1069,1100.36,23.5,1058,1105.25,22.75
13:21:18,1066,1102.66,23.25,1057,1126.57,21.75
13:21:19,1067,1103.7,23.25,1057,1109.71,22.5
13:21:20,1068,1093.98,23.75,1056,1092.32,23.25
13:21:21,1069,1095.01,23.75,1058,1089.04,23.5
13:21:22,1066,1102.66,23.25,1056,1125.5,21.75
13:21:23,1068,1099.33,23.5,1056,1092.32,23.25
13:21:24,1067,1092.96,23.75,1056,1086.98,23.5
13:21:25,1068,1099.33,23.5,1055,1091.29,23.25
13:21:26,1068,1144.08,21.5,1056,1114.22,22.25
13:21:27,1068,1088.69,24,1056,1086.98,23.5
13:21:28,1066,1091.93,23.75,1057,1104.2,22.75
13:21:29,1067,1092.96,23.75,1056,1108.66,22.5
13:21:30,1067,1103.7,23.25,1056,1103.16,22.75
13:21:31,1068,1083.44,24.25,1056,1076.45,24
13:21:32,1067,1092.96,23.75,1056,1086.98,23.5
13:21:33,1067,1098.3,23.5,1055,1102.12,22.75
13:21:34,1068,1110.19,23,1054,1095.63,23
13:21:35,1068,1088.69,24,1056,1086.98,23.5
13:21:36,1067,1098.3,23.5,1056,1081.69,23.75
13:21:37,1067,1103.7,23.25,1057,1115.27,22.25
13:21:38,1067,1098.3,23.5,1056,1081.69,23.75
13:21:39,1065,1101.63,23.25,1055,1085.95,23.5
13:21:40,1067,1092.96,23.75,1056,1086.98,23.5
13:21:41,1068,1115.7,22.75,1057,1120.89,22
13:21:42,1067,1087.67,24,1055,1075.43,24
13:21:43,1068,1099.33,23.5,1056,1097.71,23
13:21:44,1065,1107.07,23,1056,1097.71,23
13:21:45,1067,1114.65,22.75,1057,1109.71,22.5
13:21:46,1066,1086.65,24,1057,1082.71,23.75
13:21:47,1066,1091.93,23.75,1056,1097.71,23
13:21:48,1068,1110.19,23,1057,1104.2,22.75
13:21:49,1066,1108.11,23,1056,1097.71,23
13:21:50,1067,1092.96,23.75,1055,1085.95,23.5
13:21:51,1068,1093.98,23.75,1055,1080.67,23.75
13:21:52,1065,1107.07,23,1057,1115.27,22.25
13:21:53,1066,1102.66,23.25,1054,1090.25,23.25
13:21:54,1069,1095.01,23.75,1056,1097.71,23
13:21:55,1070,1101.39,23.5,1057,1098.75,23
13:21:56,1068,1115.7,22.75,1056,1119.83,22
13:21:57,1068,1088.69,24,1057,1077.47,24
13:21:58,1066,1091.93,23.75,1058,1094.39,23.25
13:21:58,1066,1097.27,23.5,1055,1107.61,22.5
13:21:59,1068,1110.19,23,1056,1103.16,22.75
13:22:00,1066,1086.65,24,1056,1081.69,23.75
13:22:01,1066,1097.27,23.5,1056,1086.98,23.5
13:22:02,1065,1107.07,23,1055,1107.61,22.5
13:22:03,1067,1103.7,23.25,1056,1097.71,23
13:22:04,1066,1091.93,23.75,1055,1080.67,23.75
13:22:05,1067,1098.3,23.5,1055,1091.29,23.25
13:22:06,1066,1113.61,22.75,1053,1111.05,22.25
13:22:07,1069,1105.77,23.25,1056,1081.69,23.75
13:22:08,1066,1097.27,23.5,1056,1086.98,23.5
13:22:09,1066,1091.93,23.75,1056,1081.69,23.75
13:22:10,1066,1102.66,23.25,1056,1114.22,22.25
13:22:11,1066,1086.65,24,1056,1081.69,23.75
13:22:12,1066,1097.27,23.5,1056,1092.32,23.25
13:22:13,1066,1091.93,23.75,1057,1109.71,22.5
13:22:14,1066,1119.16,22.5,1056,1114.22,22.25
13:22:15,1068,1099.33,23.5,1056,1081.69,23.75
13:22:16,1069,1100.36,23.5,1056,1086.98,23.5
13:22:17,1067,1103.7,23.25,1058,1121.95,22
13:22:18,1066,1108.11,23,1057,1093.35,23.25
13:22:19,1067,1087.67,24,1057,1093.35,23.25
13:22:20,1068,1093.98,23.75,1057,1077.47,24
13:22:21,1067,1114.65,22.75,1057,1126.57,21.75
13:22:22,1067,1098.3,23.5,1056,1076.45,24
13:22:23,1068,1088.69,24,1057,1104.2,22.75
13:22:24,1065,1090.91,23.75,1058,1094.39,23.25
13:22:25,1066,1119.16,22.5,1058,1110.76,22.5
13:22:26,1066,1091.93,23.75,1056,1092.32,23.25
13:22:27,1068,1093.98,23.75,1055,1096.67,23
13:22:28,1068,1093.98,23.75,1055,1113.16,22.25
13:22:29,1068,1104.73,23.25,1055,1107.61,22.5
13:22:30,1068,1083.44,24.25,1056,1076.45,24
13:22:31,1067,1148.86,21.25,1056,1092.32,23.25
13:22:32,1066,1113.61,22.75,1055,1113.16,22.25
13:22:33,1067,1098.3,23.5,1056,1103.16,22.75
13:22:34,1066,1097.27,23.5,1055,1085.95,23.5
13:22:35,1066,1097.27,23.5,1056,1092.32,23.25
13:22:36,1067,1103.7,23.25,1056,1114.22,22.25
13:22:37,1067,1092.96,23.75,1056,1076.45,24
13:22:38,1067,1082.42,24.25,1056,1086.98,23.5
13:22:39,1067,1092.96,23.75,1055,1102.12,22.75
13:22:40,1068,1099.33,23.5,1056,1119.83,22
13:22:41,1067,1092.96,23.75,1056,1071.27,24.25
13:22:42,1066,1097.27,23.5,1058,1089.04,23.5
13:22:43,1065,1096.24,23.5,1058,1105.25,22.75
13:22:43,1066,1097.27,23.5,1057,1104.2,22.75
13:22:44,1067,1098.3,23.5,1057,1082.71,23.75
13:22:45,1066,1091.93,23.75,1058,1083.74,23.75
13:22:46,1064,1100.59,23.25,1059,1117.38,22.25
13:22:47,1065,1101.63,23.25,1058,1105.25,22.75
13:22:48,1065,1096.24,23.5,1058,1089.04,23.5
13:22:49,1066,1102.66,23.25,1057,1082.71,23.75
13:22:50,1068,1110.19,23,1056,1114.22,22.25
13:22:51,1067,1098.3,23.5,1057,1088.01,23.5
13:22:52,1068,1099.33,23.5,1057,1088.01,23.5
13:22:53,1066,1091.93,23.75,1056,1086.98,23.5
13:22:54,1067,1109.15,23,1056,1103.16,22.75
13:22:55,1068,1099.33,23.5,1057,1077.47,24
13:22:56,1066,1086.65,24,1057,1093.35,23.25
13:22:57,1067,1098.3,23.5,1058,1116.33,22.25
13:22:58,1065,1107.07,23,1057,1115.27,22.25
13:22:59,1066,1086.65,24,1056,1086.98,23.5
13:23:00,1067,1092.96,23.75,1055,1085.95,23.5
13:23:01,1068,1104.73,23.25,1059,1117.38,22.25
13:23:02,1064,1095.21,23.5,1058,1089.04,23.5
13:23:03,1067,1103.7,23.25,1058,1089.04,23.5
13:23:04,1068,1093.98,23.75,1059,1084.76,23.75
13:23:05,1065,1101.63,23.25,1059,1117.38,22.25
13:23:06,1066,1091.93,23.75,1059,1079.51,24
13:23:07,1065,1096.24,23.5,1059,1084.76,23.75
13:23:08,1065,1090.91,23.75,1057,1093.35,23.25
13:23:09,1067,1109.15,23,1057,1120.89,22
13:23:10,1067,1098.3,23.5,1058,1083.74,23.75
13:23:11,1065,1090.91,23.75,1057,1088.01,23.5
13:23:12,1069,1100.36,23.5,1057,1104.2,22.75
13:23:13,1065,1112.56,22.75,1057,1109.71,22.5
13:23:14,1066,1081.41,24.25,1057,1104.2,22.75
13:23:15,1066,1091.93,23.75,1057,1093.35,23.25
13:23:16,1066,1102.66,23.25,1058,1116.33,22.25
13:23:17,1065,1101.63,23.25,1057,1088.01,23.5
13:23:18,1065,1090.91,23.75,1057,1082.71,23.75
13:23:19,1065,1090.91,23.75,1057,1082.71,23.75
13:23:20,1064,1095.21,23.5,1056,1114.22,22.25
13:23:21,1067,1092.96,23.75,1056,1076.45,24
13:23:22,1068,1093.98,23.75,1056,1086.98,23.5
13:23:23,1066,1097.27,23.5,1056,1103.16,22.75
13:23:24,1068,1104.73,23.25,1057,1115.27,22.25
13:23:25,1066,1086.65,24,1056,1086.98,23.5
13:23:25,1066,1097.27,23.5,1055,1085.95,23.5
13:23:26,1067,1098.3,23.5,1056,1108.66,22.5
13:23:27,1066,1102.66,23.25,1056,1108.66,22.5
13:23:28,1066,1091.93,23.75,1056,1081.69,23.75
13:23:29,1068,1099.33,23.5,1057,1088.01,23.5
13:23:30,1066,1108.11,23,1056,1108.66,22.5
13:23:31,1066,1102.66,23.25,1057,1082.71,23.75
13:23:32,1065,1085.63,24,1058,1083.74,23.75
13:23:33,1063,1088.86,23.75,1056,1097.71,23
13:23:34,1066,1108.11,23,1057,1115.27,22.25
13:23:35,1064,1084.61,24,1056,1076.45,24
13:23:36,1067,1092.96,23.75,1056,1092.32,23.25
13:23:37,1068,1093.98,23.75,1055,1091.29,23.25
13:23:38,1068,1093.98,23.75,1056,1114.22,22.25
13:23:39,1065,1080.4,24.25,1055,1075.43,24
13:23:40,1069,1100.36,23.5,1056,1097.71,23
13:23:41,1066,1097.27,23.5,1056,1103.16,22.75
13:23:42,1067,1103.7,23.25,1057,1115.27,22.25
13:23:43,1066,1097.27,23.5,1056,1076.45,24
13:23:44,1067,1087.67,24,1056,1081.69,23.75
13:23:45,1066,1108.11,23,1055,1113.16,22.25
13:23:46,1067,1098.3,23.5,1056,1081.69,23.75
13:23:47,1067,1092.96,23.75,1057,1088.01,23.5
13:23:48,1066,1091.93,23.75,1058,1094.39,23.25
13:23:49,1066,1113.61,22.75,1058,1110.76,22.5
13:23:50,1065,1090.91,23.75,1058,1073.29,24.25
13:23:51,1066,1097.27,23.5,1057,1093.35,23.25
13:23:52,1066,1086.65,24,1056,1097.71,23
13:23:53,1066,1102.66,23.25,1058,1116.33,22.25
13:23:54,1065,1085.63,24,1055,1075.43,24
13:23:55,1067,1098.3,23.5,1056,1086.98,23.5
13:23:56,1066,1108.11,23,1057,1109.71,22.5
13:23:57,1067,1103.7,23.25,1057,1104.2,22.75
13:23:58,1066,1097.27,23.5,1056,1081.69,23.75
13:23:59,1066,1086.65,24,1056,1081.69,23.75
13:24:00,1066,1102.66,23.25,1056,1103.16,22.75
13:24:01,1065,1096.24,23.5,1056,1076.45,24
13:24:02,1066,1091.93,23.75,1057,1093.35,23.25
13:24:03,1066,1086.65,24,1057,1088.01,23.5
13:24:04,1067,1103.7,23.25,1057,1115.27,22.25
13:24:05,1066,1091.93,23.75,1056,1081.69,23.75
13:24:06,1065,1090.91,23.75,1056,1092.32,23.25
13:24:07,1065,1085.63,24,1057,1098.75,23
13:24:08,1065,1112.56,22.75,1057,1104.2,22.75
13:24:09,1065,1101.63,23.25,1056,1086.98,23.5
13:24:09,1065,1101.63,23.25,1057,1093.35,23.25
13:24:10,1066,1113.61,22.75,1057,1120.89,22
13:24:11,1066,1102.66,23.25,1056,1092.32,23.25
13:24:12,1066,1097.27,23.5,1057,1077.47,24
13:24:13,1066,1097.27,23.5,1057,1082.71,23.75
13:24:14,1065,1101.63,23.25,1055,1107.61,22.5
13:24:15,1067,1103.7,23.25,1057,1067.14,24.5
13:24:16,1064,1089.88,23.75,1057,1093.35,23.25
13:24:17,1066,1091.93,23.75,1055,1096.67,23
13:24:18,1068,1099.33,23.5,1057,1098.75,23
13:24:19,1065,1080.4,24.25,1056,1076.45,24
13:24:20,1065,1090.91,23.75,1056,1103.16,22.75
13:24:21,1068,1088.69,24,1056,1114.22,22.25
13:24:22,1066,1097.27,23.5,1057,1115.27,22.25
13:24:23,1066,1086.65,24,1057,1082.71,23.75
13:24:24,1065,1096.24,23.5,1057,1082.71,23.75
13:24:25,1065,1101.63,23.25,1058,1127.63,21.75
13:24:26,1064,1100.59,23.25,1056,1097.71,23
13:24:27,1067,1092.96,23.75,1057,1082.71,23.75
13:24:28,1064,1089.88,23.75,1057,1082.71,23.75
13:24:29,1064,1106.03,23,1057,1109.71,22.5
13:24:30,1064,1084.61,24,1056,1076.45,24
13:24:31,1068,1099.33,23.5,1056,1081.69,23.75
13:24:32,1067,1087.67,24,1055,1080.67,23.75
13:24:33,1068,1110.19,23,1056,1119.83,22
13:24:34,1065,1080.4,24.25,1057,1077.47,24
13:24:35,1065,1090.91,23.75,1056,1097.71,23
13:24:36,1068,1110.19,23,1058,1110.76,22.5
13:24:37,1064,1106.03,23,1056,1103.16,22.75
13:24:38,1068,1104.73,23.25,1056,1081.69,23.75
13:24:39,1067,1098.3,23.5,1056,1086.98,23.5
13:24:40,1066,1108.11,23,1059,1106.29,22.75
13:24:41,1064,1100.59,23.25,1057,1098.75,23
